"user_id","question_id","idanswers","answer"
"104","1","591","Easy to go with and have fun"
"104","27","592","To keep everybody interested"
"104","49","593","Judged a English speaker that he couldn't speak hindi , but he was excellent at that too"
"104","3","594","Small talks "
"104","51","595","I might get bored after saturation "
"104","36","596","Playing a musical instrument"
